Regionale kerncijfers Nederland;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Onderwerpen;Bevolking;Bevolking;Bevolking;Bevolking;Bevolking;Bevolking;Bevolking;Bevolking;Bevolking;Bevolking;Bevolking;Bevolking;Bevolking;Bevolking;Bevolking;Bevolking;Bevolking;Bevolking;Bevolking;Bevolking;Bevolking;Bevolking;Bevolking;Bevolking;Bevolking;Bevolking;Bevolking;Bevolking;Bevolking;Bevolking;Onderwijs;Onderwijs;Onderwijs;Onderwijs;Onderwijs;Onderwijs;Onderwijs;Onderwijs;Onderwijs;Onderwijs;Onderwijs;Onderwijs;Arbeid;Arbeid;Arbeid;Arbeid;Arbeid;Arbeid;Arbeid;Arbeid;Arbeid;Inkomen voorgaand jaar;Inkomen voorgaand jaar;Inkomen voorgaand jaar;Inkomen voorgaand jaar;Inkomen voorgaand jaar;Inkomen voorgaand jaar;Inkomen voorgaand jaar;Inkomen voorgaand jaar;Sociale zekerheid;Sociale zekerheid;Sociale zekerheid;Sociale zekerheid;Sociale zekerheid;Sociale zekerheid;Sociale zekerheid;Sociale zekerheid;Sociale zekerheid;Sociale zekerheid;Sociale zekerheid;Sociale zekerheid;Verkeer en vervoer;Verkeer en vervoer;Verkeer en vervoer;Verkeer en vervoer;Milieu en bodemgebruik;Milieu en bodemgebruik;Milieu en bodemgebruik;Milieu en bodemgebruik;Milieu en bodemgebruik;Milieu en bodemgebruik;Milieu en bodemgebruik;Milieu en bodemgebruik;Milieu en bodemgebruik;Milieu en bodemgebruik;Milieu en bodemgebruik;Milieu en bodemgebruik;Milieu en bodemgebruik;Milieu en bodemgebruik;Milieu en bodemgebruik;Milieu en bodemgebruik;Milieu en bodemgebruik;Milieu en bodemgebruik;Milieu en bodemgebruik;Milieu en bodemgebruik;Milieu en bodemgebruik;Milieu en bodemgebruik;Milieu en bodemgebruik;Milieu en bodemgebruik;Milieu en bodemgebruik;Milieu en bodemgebruik;Milieu en bodemgebruik;Milieu en bodemgebruik;Milieu en bodemgebruik
Noord-Holland (PV);2009;2646445;1301903;1344542;5.8;6;5.6;5.7;5.9;29.3;27.3;10.5;3.8;72.5;27.5;10.9;16.6;3.5;0.9;3.7;2.9;5.5;31355;11.8;20848;7.8;6565;5788;2064;1041;5390;242472;6300;9157;142313;48067;23424;60564;45409;24752;27557;9170;5721;1387.8;14.5;150.5;802.6;420.3;1;11;58;30;32.2;40.2;23.7;32.4;39.6;39.6;36.3;34.8;243830;234060;9770;39490;64940;9300;59310;134540;91850;10640;25300;.;416;361;35;57;1397000;697000;126000;159000;147000;4091.76;2665.9;1425.86;738.52;687.34;3094; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Noord-Holland (PV);2010;2669084;1313687;1355397;5.7;5.9;5.6;5.7;6;28.8;27.6;10.7;3.9;72.1;27.9;11;16.9;3.6;0.9;3.7;2.9;5.8;31593;11.8;20974;7.8;6682;5944;1813;984;5551;241203;6148;9041;144241;48431;24043;62394;47769;24552;24918;8752;7133;1400.6;14.3;150.9;808.6;426.8;1;11;58;30;32.5;40.3;24.3;32.5;39.8;39.9;36.8;34.8;248470;238480;9990;38810;70250;9990;63950;133450;85430;13770;26870;.;413;364;36;63;1374000;686000;126000;151000;141000;4091.76;2665.9;1425.86;738.52;687.34;3101;12088;44629;5860;13931;159416;30467;4.5;16.8;2.2;5.2;59.8;11.4;5;17;2;5;60;11
Noord-Holland (PV);2011;2691477;1324310;1367167;5.7;5.8;5.7;5.7;6.2;28.4;27.8;10.8;3.9;71.7;28.3;11.2;17.1;3.6;0.9;3.7;2.9;5.9;30336;11.2;21101;7.8;6705;5887;1884;1029;5596;240157;5961;9020;146714;49504;22357;63841;48481;24221;25114;9708;8124;1411.8;14;147.8;820.6;429.5;1;10;58;30;32.8;40.6;24.7;32.4;40.3;40.5;37.1;34.7;252190;241460;10730;40730;72650;10730;66130;132010;77890;17650;28530;.;414;367;36;68;1397000;697000;127000;154000;141000;4090.97;2665.43;1425.53;738.89;686.64;3106; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Noord-Holland (PV);2012;2709822;1333811;1376011;5.7;5.7;5.7;5.6;6.2;28.1;27.6;11.4;4;71.3;28.7;11.3;17.3;3.7;0.9;3.7;2.9;6.1;29791;11;22118;8.1;6839;5786;2073;1167;6253;238588;5517;8856;150193;50347;20197;63313;46661;24955;26010;8469;6920;1388.3;13.9;144.1;804.2;426.1;1;10;58;31;33.3;41.2;25.2;32.7;41.2;41.4;37.7;34.7;262050;251290;10760;51900;73430;10720;67400;130080;70730;21140;30080;.;415;371;37;70;1358000;690000;114000;156000;130000;4090.94;2665.4;1425.53;738.89;686.64;3119;11799;45161;5706;14740;158055;30768;4.4;17;2.1;5.5;59.4;11.6;4;17;2;5;58;11
Noord-Holland (PV);2013;2724300;1340874;1383426;5.6;5.6;5.8;5.5;6.3;27.8;27.5;11.9;4;71;29;11.5;17.5;3.7;0.9;3.7;3;6.2;29312;10.7;22026;8.1;6854;5753;1690;1096;6633;236564;5207;9045;153077;51722;17439;67068;48696;25662;25743;9220;7125;1400.8;13.7;138.2;827;421.9;1;10;59;30;33.7;41.4;25.7;32.7;41.7;42;38.1;35.1;710200;264410;445790;62100;79470;10690;72720;127470;64810;23910;29960;445460;416;372;37;72;1313000;679000;95000;148000;124000;4090.95;2663.86;1427.09;740.97;686.12;3119; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Noord-Holland (PV);2014;2741369;1349648;1391721;5.5;5.5;5.8;5.5;6.3;27.5;27.5;12.4;4;70.7;29.3;11.6;17.7;3.7;0.9;3.7;3;6.4;29959;10.9;21617;7.9;6840;5698;1519;1112;6448;235003;4933;9120;155758;52476;14422;67426;48942;26875;24370;10001;7667;1419.9;13.9;138.3;849.7;417.9;1;10;60;29;34.2;42.1;26.2;32.8;42.4;43.1;39.2;35.3;723710;266810;456900;60650;83290;10770;75960;127500;59580;26190;31900;456560;414;371;37;73;1335000;679000;98000;151000;130000;4090.95;2663.86;1427.09;740.97;686.12;3129; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Noord-Holland (PV);2015;2761929;1360069;1401860;5.4;5.5;5.7;5.5;6.3;27.2;27.6;12.7;4.1;70.2;29.8;11.9;17.9;3.8;0.9;3.6;2.9;6.6;29509;10.6;23032;8.3;7089;5931;1857;1294;6861;233476;4790;8890;157855;52871;13580;66075;48244;28080;22008;10386;7253;1427;13.6;136.3;866.1;411.4;1;10;61;29;35;43;26.8;33.1;43.2;44.3;40.5;37;728460;262090;466370;56670;85240;10760;77000;124410;54300;27910;31570;466000;413;370;37;74;1314000;671000;82000;146000;124000;4091.93;2663.86;1428.06;740.97;687.09;3089; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Zuid-Holland (PV);2005;3458381;1703837;1754544;6.2;6;6.2;6.1;6.3;30;25.3;10.2;3.8;74.1;25.9;9.1;16.8;2.8;1.6;4.1;3.4;5;40691;11.8;29499;8.5;8539;9314;3025;1094;7527;324313;9927;10917;192909;71794;28616;72039;50543;34688;30232;11826;6460; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;393;353;25; ;1893000;993000;209000;201000;167000;3418.5;2818.1;600.4;413.69;186.71;2681; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Zuid-Holland (PV);2006;3458875;1703562;1755313;6.1;6;6.1;6.2;6.3;29.6;25.7;10.3;3.8;73.9;26.1;9.1;17;2.9;1.5;4.1;3.4;5.1;40354;11.7;29053;8.4;8540;8969;2915;1096;7533;322794;9547;11456;192828;74459;29212;73790;50459;35611;30752;11785;6859; ; ; ; ; ; ; ; ; ;27.7;35.2;19.5;27.5;32.7;34.6;32.9;29.9; ; ; ; ; ; ; ; ; ; ; ; ;394;356;26; ;1902000;1008000;211000;177000;175000;3418.5;2814.69;603.82;416.8;187.01;2682;13377;53278;9089;15695;168762;20823;4.8;19;3.2;5.6;60.1;7.4;4;15;3;5;49;6
Zuid-Holland (PV);2007;3455097;1701319;1753778;6;6;6;6.2;6.2;29.2;26.2;10.4;3.9;73.6;26.4;9.2;17.2;2.9;1.5;4.1;3.5;5.1;39465;11.4;28998;8.4;8775;8767;2911;1047;7498;322593;9075;11945;197556;74097;32435;75226;51217;35927;32510;11590;6969; ; ; ; ; ; ; ; ; ;28.5;36.3;20.1;28.3;34.2;36;33.9;31.5;270850;257920;12940;33940;94430;12490;88690;136180;98550;5460;27100;.;401;361;27;42;1873000;994000;179000;180000;179000;3418.5;2814.69;603.82;416.8;187.01;2681; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Zuid-Holland (PV);2008;3461435;1704710;1756725;5.8;6;5.9;6.2;6.3;28.7;26.6;10.5;3.9;73.3;26.7;9.3;17.4;3;1.6;4.1;3.5;5.2;40983;11.8;28719;8.3;8780;8405;2921;1093;7520;323077;8767;12248;195689;72572;34202;78178;53124;35859;32868;12717;7120;1666.9;27.3;231.2;854.2;554.2;2;14;51;33;29.8;38;21.1;29.7;35.9;37.5;35.4;33.8;262310;248190;14120;29860;89340;13660;83080;134300;91930;8300;28560;.;408;366;28;47;1885000;991000;190000;177000;186000;3418.5;2814.69;603.82;416.8;187.01;2680;13486;54576;8134;15711;167855;21049;4.8;19.4;2.9;5.6;59.8;7.5;4;16;2;5;48;6
Zuid-Holland (PV);2009;3481558;1716204;1765354;5.8;6;5.9;6.2;6.4;28.3;26.9;10.6;4;72.7;27.3;9.6;17.7;3;1.6;4.1;3.6;5.4;41087;11.8;28495;8.2;8954;8063;2905;1162;7411;322777;8317;12410;194784;73887;33322;81858;56083;34414;38044;12309;7251;1652.8;26.1;222.5;825.9;578.2;2;13;50;35;31;39.4;22;30.9;37.6;39.2;36.8;34.4;289860;274870;14990;49110;95560;14520;88500;135460;86750;11600;31000;.;412;370;29;53;1879000;1004000;177000;178000;181000;3418.5;2810.23;608.27;421.27;187;2679; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Zuid-Holland (PV);2010;3505611;1729071;1776540;5.8;5.9;5.8;6.2;6.4;28;27.1;10.8;4;72.2;27.8;9.7;18.1;3.1;1.6;4.2;3.6;5.6;41387;11.8;28723;8.2;9162;8087;2667;1242;7565;321674;8138;12436;195185;75961;32445;84639;58933;33826;34862;11694;8027;1663.4;26.9;219.3;826.1;591;2;13;50;36;31.5;39.7;22.8;31.2;37.8;39.8;37.4;34.6;301640;286250;15390;51130;104310;15380;96600;135320;80750;14850;32800;.;414;374;29;59;1837000;974000;174000;177000;177000;3418.5;2810.23;608.27;421.27;187;2693;13252;55569;7504;15890;167199;21114;4.7;19.8;2.7;5.7;59.6;7.5;4;16;2;5;48;6
Zuid-Holland (PV);2011;3528324;1740855;1787469;5.8;5.8;5.8;6.1;6.5;27.6;27.4;10.8;4.1;71.7;28.3;9.9;18.4;3.1;1.7;4.2;3.7;5.8;41408;11.7;28411;8;9204;7813;2789;1166;7439;319714;7981;12847;196613;76092;31087;85956;59156;33679;36298;12116;9068;1657.3;26.7;216.9;828.7;585.1;2;13;50;35;31.7;39.9;23.1;31;38.2;40.1;37.8;34.5;308050;291910;16140;54080;106760;16130;99140;135430;73600;19030;35040;.;417;378;30;63;1815000;956000;162000;176000;171000;3418.47;2808.16;610.32;423.45;186.87;2700; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Zuid-Holland (PV);2012;3552407;1753393;1799014;5.8;5.7;5.9;6;6.6;27.3;27.2;11.4;4.2;71.1;28.9;10.2;18.7;3.2;1.7;4.2;3.7;5.9;40814;11.5;29411;8.3;9203;7832;3068;1224;8084;317615;7638;12887;198696;77127;29474;85504;60242;34881;37205;11072;7895;1632.3;26.3;210.7;815.5;579.8;2;13;50;36;32.3;40.5;23.6;31.2;38.9;40.9;38.5;34.3;324060;308250;15810;68380;108720;15760;101130;135860;66950;22840;37530;.;421;381;30;66;1773000;946000;149000;178000;162000;3418.5;2808.19;610.31;423.44;186.87;2718;13239;56186;8280;16637;164482;22537;4.7;20;2.9;5.9;58.5;8;4;16;2;5;46;6
Zuid-Holland (PV);2013;3563935;1758081;1805854;5.8;5.7;5.9;5.9;6.6;27;27.1;11.9;4.2;70.8;29.2;10.3;18.9;3.2;1.7;4.2;3.7;6.1;39350;11;29248;8.2;9214;7842;2414;1304;8474;315629;7291;13428;200440;79455;25323;88598;62926;35011;36346;11069;8348;1591.8;26.1;201.2;793.4;571.1;2;13;50;36;32.6;40.9;24;31.2;39.4;41.3;39.1;34.6;916540;328030;588520;81790;116610;15720;108230;134840;61160;26070;37400;588020;420;382;31;67;1691000;908000;138000;169000;147000;3418.48;2805.35;613.13;427.22;185.92;2718; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Zuid-Holland (PV);2014;3577032;1764927;1812105;5.7;5.6;5.9;5.9;6.6;26.7;27.1;12.3;4.3;70.5;29.5;10.4;19.1;3.3;1.7;4.2;3.7;6.2;40779;11.4;28731;8;9149;7656;2130;1446;8343;314043;7153;13512;202772;81166;20888;89423;63709;36147;35248;11520;8259;1600;25.8;199.9;815.3;559;2;12;51;35;33.1;41.5;24.4;31.3;39.9;42.3;40.3;34.9;939110;336720;602380;80980;124140;15940;114620;137080;56130;28960;40340;601880;418;382;30;68;1701000;913000;137000;174000;141000;3418.48;2805.35;613.13;427.22;185.92;2728; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Zuid-Holland (PV);2015;3600011;1776412;1823599;5.6;5.6;5.8;5.9;6.6;26.4;27.1;12.6;4.3;70.1;29.9;10.7;19.3;3.3;1.8;4.1;3.7;6.4;39337;10.9;30286;8.4;9368;7889;2561;1526;8941;314273;6857;13259;204639;81072;19576;89139;65290;36814;32428;11966;8361;1639;25.6;198.8;851;563.9;2;12;52;34;33.7;42.1;24.9;31.4;40.4;43.1;41.3;36.3;952350;338390;613960;77990;129920;15960;118960;135780;51440;30760;40080;613430;417;381;30;69;1708000;903000;140000;173000;141000;3418.78;2805.35;613.44;427.22;186.22;2743; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Zeeland (PV);2005;379978;188168;191810;5.8;6.1;6.3;5.8;5;26.5;27.6;12.1;4.7;85.1;14.9;10.3;4.6;0.5;0.5;0.7;0.8;2.1;3913;10.3;3695;9.7;1100;1168;316;126;985;36146;932;950;21236;8098;4217;5346;857;4086;3924;936;101; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;438;416;37; ;278000;97000;17000;46000;30000;2933.89;1788.12;1145.78;140.32;1005.46;797; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Zeeland (PV);2006;380186;188208;191978;5.6;6.2;6.2;5.8;5;26.1;27.9;12.3;4.8;85.1;14.9;10.3;4.6;0.5;0.5;0.7;0.8;2.1;3817;10;3607;9.5;1035;1140;324;119;989;35940;884;994;21283;7987;4472;5372;967;4115;3611;983;117; ; ; ; ; ; ; ; ; ;25;32.4;16.5;25.2;29;31.7;30.7;28.9; ; ; ; ; ; ; ; ; ; ; ; ;446;424;38; ;275000;96000;18000;44000;31000;2933.89;1787.13;1146.76;141.55;1005.21;802;7634;10660;3846;4226;138790;13451;4.3;6;2.2;2.4;77.7;7.5;20;28;10;11;365;35
Zeeland (PV);2007;380497;188485;192012;5.5;6.1;6.2;5.8;5;25.7;28.3;12.5;4.9;85;15;10.4;4.6;0.6;0.5;0.7;0.8;2.1;3751;9.9;3545;9.3;1112;1147;301;121;864;35718;885;1020;21957;7892;4890;5328;1044;4256;3982;884;104; ; ; ; ; ; ; ; ; ;25.7;33.4;16.9;25.9;30.1;32.8;31.5;30.2;25450;24910;540;3720;5660;480;5050;16270;11230;590;3440;.;454;432;40;50;286000;97000;19000;45000;33000;2933.89;1787.13;1146.76;141.55;1005.21;817; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Zeeland (PV);2008;380585;188656;191929;5.3;6.1;6.1;5.9;5;25.4;28.6;12.7;5;84.9;15.1;10.5;4.6;0.6;0.5;0.7;0.8;2.1;3907;10.3;3655;9.6;1066;1127;353;128;981;35282;882;1088;21909;7695;5175;5514;1099;4240;4119;954;120;152.8;2.7;31.7;67.8;50.6;2;21;44;33;26.8;34.9;17.7;27;31.7;34.3;32.5;32.5;24670;24110;560;3480;5160;520;4610;16040;10520;900;3580;.;464;441;41;54;277000;94000;19000;43000;32000;2933.89;1787.13;1146.76;141.55;1005.21;824;7675;11026;3544;4293;138381;13497;4.3;6.2;2;2.4;77.6;7.6;20;29;9;11;364;35
Zeeland (PV);2009;380984;188965;192019;5.2;6;6.2;5.9;5;24.8;28.9;13;5;84.7;15.3;10.6;4.7;0.6;0.5;0.7;0.8;2.1;3728;9.8;3501;9.2;1118;1039;281;143;920;34754;919;1140;21865;7857;5434;5731;1175;4232;4980;916;95;151.5;2.9;30.9;66.4;51.4;2;20;44;34;27.8;36.1;18.5;28.3;32.8;35.4;34.1;33.2;27090;26490;600;4940;5920;540;5310;16210;10010;1230;3810;.;473;449;43;57;282000;94000;18000;44000;30000;2933.89;1786.05;1147.84;142.36;1005.48;832; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Zeeland (PV);2010;381409;189184;192225;5.1;5.9;6.1;6;4.9;24.4;29.1;13.4;5.2;84.5;15.5;10.7;4.8;0.6;0.5;0.7;0.8;2.2;3697;9.7;3750;9.8;1133;1140;324;168;985;33922;913;1204;21868;7984;5235;5814;1174;4050;4278;955;119;154.3;3;30.7;68.1;52.5;2;20;44;34;28.2;36.5;19.1;28.6;33.2;35.9;34.8;33.4;27420;26840;580;4830;6400;580;5800;16080;9250;1560;3950;.;480;457;44;60;280000;94000;18000;41000;32000;2933.89;1786.05;1147.84;142.36;1005.48;845;7418;11227;3434;4414;138108;13775;4.2;6.3;1.9;2.5;77.4;7.7;19;29;9;12;362;36
Zeeland (PV);2011;381530;189184;192346;5;5.7;6.2;5.8;5;23.9;29.2;13.7;5.3;84.3;15.7;10.8;4.9;0.6;0.5;0.7;0.9;2.3;3762;9.9;3670;9.6;1161;1055;320;152;982;33172;922;1261;21990;7828;5192;5874;1108;4145;4713;921;127;155.9;2.9;31.2;70.1;51.7;2;20;45;33;28.5;36.8;19.4;28.7;33.7;36.4;35.1;33.3;27270;26660;610;4930;6250;610;5670;15920;8490;1890;4070;.;487;464;45;63;285000;93000;19000;42000;31000;2933.42;1784.11;1149.31;143.26;1006.05;847; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Zeeland (PV);2012;381407;189181;192226;5;5.6;6.2;5.9;5;23.5;29;14.5;5.4;84.1;15.9;11;4.9;0.6;0.5;0.7;0.8;2.3;3635;9.5;3753;9.8;1186;1099;300;134;1034;32416;901;1302;22028;7723;4374;5889;1072;4216;4477;843;89;151.7;3;31.2;66.8;50.8;2;21;44;33;29;37.4;19.8;29.1;34.4;37.1;35.7;33.3;28350;27760;580;5940;6710;580;6100;15620;7680;2180;4200;.;495;471;46;64;276000;93000;15000;42000;29000;2933.42;1784.11;1149.31;143.26;1006.05;852;7193;11621;3433;4659;137318;14060;4;6.5;1.9;2.6;77;7.9;19;30;9;12;360;37
Zeeland (PV);2013;381077;188882;192195;5;5.4;6.1;5.8;5;23.1;28.9;15.1;5.4;83.8;16.2;11.2;4.9;0.6;0.5;0.7;0.8;2.3;3513;9.2;3827;10;1168;1171;274;148;1066;31654;853;1373;22015;7914;3527;6226;1080;4161;4088;893;122;146.9;3.1;29.6;65.3;48.9;2;20;44;33;29.3;37.8;20.2;29.3;34.8;37.5;36.2;33.7;109160;29400;79760;7470;7380;610;6780;15090;6940;2440;3910;79740;500;476;46;64;262000;91000;14000;39000;27000;2933.42;1783.74;1149.69;143.53;1006.16;854; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Zeeland (PV);2014;380621;188674;191947;4.9;5.3;6.1;5.8;5.1;22.7;28.9;15.7;5.5;83.5;16.5;11.4;5;0.6;0.5;0.7;0.8;2.4;3647;9.6;3532;9.3;1131;1055;215;144;987;30879;827;1428;21940;7994;3182;6216;1115;4257;3865;962;125;148;3;29.8;65.1;50.1;2;20;44;34;29.9;38.7;20.6;29.6;35.5;38.6;37.5;34;111440;29860;81580;7560;7860;640;7200;14990;6350;2630;4050;81550;503;479;46;64;268000;90000;14000;43000;27000;2933.43;1783.74;1149.69;143.53;1006.16;841; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Zeeland (PV);2015;380726;188718;192008;4.9;5.2;6;5.8;5.1;22.3;29;16.2;5.6;83.2;16.8;11.7;5.1;0.6;0.5;0.7;0.8;2.6;3604;9.5;3930;10.3;1174;1103;295;156;1202;30385;758;1396;21928;7932;2871;6350;1242;4430;3696;974;113;148.6;3.1;29;68;48.6;2;19;46;33;30.3;39.2;20.9;29.9;36.2;39;38.2;35.3;113130;30350;82780;7600;8520;660;7750;14770;5830;2740;4060;82750;506;482;46;66;270000;89000;14000;42000;26000;2933.44;1783.75;1149.69;143.53;1006.16;874; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Noord-Brabant (PV);2005;2411359;1202967;1208392;6;6.1;6.3;6;5.7;29.2;26.8;10.9;3;85;15;7.7;7.2;1.5;0.6;0.8;2;2.4;26301;10.9;19178;7.9;5911;6088;2092;747;4340;229254;7433;9495;137703;47021;21824;53330;22293;25483;20817;9077;3563; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;475;414;36; ;1409000;489000;100000;225000;178000;5081.76;4919.29;162.46;162.46;0;1320; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Noord-Brabant (PV);2006;2415946;1205186;1210760;5.8;6.1;6.2;6;5.7;28.7;27.2;11.1;3.1;84.9;15.1;7.8;7.3;1.5;0.6;0.8;2;2.4;26007;10.8;19138;7.9;6007;5976;1987;726;4442;228254;7064;9987;138780;48192;22708;54398;21872;25830;21428;9012;3298; ; ; ; ; ; ; ; ; ;26.2;33.5;17.7;26.5;30.6;32.3;31.2;30.7; ; ; ; ; ; ; ; ; ; ; ; ;478;419;36; ;1408000;478000;99000;214000;181000;5081.76;4916.49;165.26;165.26;0;1321;17574;57978;6737;13187;312302;83787;3.6;11.8;1.4;2.7;63.5;17;7;24;3;5;129;35
Noord-Brabant (PV);2007;2419042;1206775;1212267;5.7;6.1;6.1;6.1;5.7;28.2;27.6;11.3;3.3;84.8;15.2;7.8;7.4;1.5;0.6;0.8;2;2.5;25327;10.5;19017;7.9;6038;5787;2081;798;4313;228016;6950;10317;141924;47191;25707;54923;21810;26368;22583;9071;2994; ; ; ; ; ; ; ; ; ;27;34.6;18.2;27.3;32.1;33.6;32;32.2;183210;178880;4330;29200;38020;3870;34520;116650;83750;4470;21810;.;486;426;37;46;1446000;480000;99000;222000;186000;5081.76;4916.49;165.26;165.26;0;1336; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Noord-Brabant (PV);2008;2424827;1209825;1215002;5.5;6.1;6;6.1;5.7;27.6;28;11.5;3.4;84.6;15.4;7.9;7.5;1.6;0.6;0.8;2;2.5;25987;10.7;19446;8;6210;5834;2077;785;4540;227043;6803;10721;140571;46888;27111;56116;22373;26331;23235;9144;3121;1213.8;16.2;251.3;600.9;345.4;1;21;50;28;28.2;36.2;19.2;28.8;33.8;35.2;33;34.5;178860;174110;4750;26750;36880;4310;33220;114430;78210;6540;22720;.;496;433;38;50;1405000;489000;90000;215000;186000;5081.76;4916.49;165.26;165.26;0;1347;17746;58718;7328;13300;310522;83827;3.6;11.9;1.5;2.7;63.2;17.1;7;24;3;5;128;35
Noord-Brabant (PV);2009;2434560;1215158;1219402;5.4;6;6;6.1;5.8;27;28.3;11.8;3.5;84.3;15.7;8.1;7.6;1.6;0.6;0.8;2;2.6;25599;10.5;19284;7.9;6300;5729;2092;771;4392;224935;6596;10933;140310;48731;28684;59510;23263;25626;30620;9065;3076;1198.2;16.2;237.8;586;358.2;1;20;49;30;29.2;37.5;20;30.1;35.2;36.7;34.4;35.1;199430;194380;5050;42950;41360;4610;37110;114170;73530;8950;24300;.;504;438;39;54;1379000;469000;84000;208000;179000;5081.76;4915.65;166.11;166.11;0;1350; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Noord-Brabant (PV);2010;2444158;1219904;1224254;5.3;5.9;6;6.2;5.8;26.5;28.6;12.1;3.6;84;16;8.2;7.8;1.6;0.6;0.8;2;2.8;25545;10.4;19503;8;6528;5549;1957;796;4673;222129;6369;11086;140793;49651;27276;62073;23993;25582;26638;9428;3623;1215;16.3;236.1;595.3;367.3;1;19;49;30;29.7;37.9;20.7;30.4;35.7;37.3;34.8;35.2;201010;196000;5010;41920;44470;5010;39830;112880;67800;11540;25530;.;507;444;40;59;1351000;453000;77000;197000;178000;5081.76;4915.65;166.11;166.11;0;1367;17847;60126;6870;13690;308569;84250;3.6;12.2;1.4;2.8;62.8;17.1;7;25;3;6;126;34
Noord-Brabant (PV);2011;2454215;1225173;1229042;5.3;5.8;6;6.1;5.9;26;28.8;12.3;3.8;83.8;16.2;8.3;8;1.6;0.6;0.8;2.1;2.9;25015;10.2;19775;8;6645;5484;2032;891;4723;219047;6027;11225;141516;49496;25580;63941;24232;25710;26276;9903;4166;1222.1;16.2;234.5;603.1;368.3;1;19;49;30;30;38.1;21;30.3;36.2;37.8;35.3;35.1;201020;195750;5270;42480;44380;5260;39780;112130;62390;14530;26630;.;515;451;41;63;1360000;449000;74000;203000;176000;5081.74;4913.96;167.79;167.79;0;1375; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Noord-Brabant (PV);2012;2463686;1229968;1233718;5.2;5.6;6.1;6;6;25.5;28.8;12.8;3.9;83.5;16.5;8.4;8.1;1.6;0.6;0.8;2.1;3;24027;9.7;20456;8.3;6602;5666;2153;893;5142;215635;5717;11123;142189;49760;23752;64993;23418;25657;25850;9573;3573;1204.5;16.5;231.7;592.6;363.7;1;19;49;30;30.4;38.7;21.4;30.6;37;38.6;35.9;35.1;212740;207640;5110;53460;46560;5090;42060;110940;57000;17040;27890;.;521;457;41;65;1302000;436000;61000;201000;165000;5081.74;4913.95;167.79;167.79;0;1386;17699;60862;7137;14089;306417;84626;3.6;12.4;1.5;2.9;62.4;17.2;7;25;3;6;124;34
Noord-Brabant (PV);2013;2471011;1234038;1236973;5.2;5.5;6.1;6;6;25.2;28.8;13.3;4.1;83.3;16.7;8.6;8.2;1.7;0.6;0.8;2.1;3;23558;9.5;20545;8.3;6585;5579;1913;895;5573;211910;5419;11262;143418;51630;20476;67716;23586;26076;25413;9634;3626;1184.5;16.6;223.3;589.8;354.8;1;19;50;30;30.8;39.1;21.8;30.6;37.6;39.2;36.4;35.4;660750;219140;441610;64090;51410;4980;46310;107230;52010;19130;26070;441400;522;461;41;65;1237000;412000;54000;193000;155000;5081.74;4913.07;168.67;168.67;0;1397; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
